50,48,49,52,48,54,48,55,49,51,48,48,48,48,48,48,48,48,48,54,57,46,57,52,54,57,46,57,52,54,57,46,57,50,54,57,46,57,50,52,57,46,57,56,53,55
50,48,49,52,48,54,48,55,49,51,48,50,48,48,48,48,48,48,48,54,57,46,57,54,57,46,57,54,57,46,57,54,57,46,57,50,48,48
50,48,49,52,48,54,48,55,49,51,48,51,48,48,48,48,48,48,48,54,57,46,57,54,57,46,57,54,57,46,57,54,57,46,57,56,52,46,49,55
50,48,49,52,48,54,48,55,49,51,48,53,48,48,48,48,48,48,48,54,57,46,57,54,57,46,57,50,54,57,46,57,54,57,46,57,50,53,53,46,52,54,51,53
50,48,49,52,48,54,48,55,49,51,48,54,48,48,48,48,48,48,48,54,57,46,57,50,54,57,46,57,50,54,57,46,57,50,54,57,46,57,50,53,48
50,48,49,52,48,54,48,55,49,51,48,55,48,48,48,48,48,48,48,54,57,46,57,50,54,57,46,57,50,54,57,46,57,54,57,46,57,48,46,55,52,56,56
50,48,49,52,48,54,48,55,49,51,48,56,48,48,48,48,48,48,48,54,57,46,57,50,54,57,46,57,50,54,57,46,57,49,54,57,46,57,49,52,54,46,49,49,48,56
50,48,49,52,48,54,48,55,49,51,48,57,48,48,48,48,48,48,48,54,57,46,57,54,57,46,57,54,57,46,57,54,57,46,57,50,46,49,51
50,48,49,52,48,54,48,55,49,51,49,48,48,48,48,48,48,48,48,54,57,46,57,49,54,57,46,57,57,54,57,46,57,49,54,57,46,57,57,50,50,51,46,55,57,52
50,48,49,52,48,54,48,55,49,51,49,49,48,48,48,48,48,48,48,54,57,46,57,55,54,57,46,57,55,54,57,46,57,55,54,57,46,57,55,49,50,48
50,48,49,52,48,54,48,55,49,51,49,50,48,48,48,48,48,48,48,54,57,46,57,54,54,57,46,57,54,54,57,46,57,54,54,57,46,57,54,53,48,46,50,49,48,49
50,48,49,52,48,54,48,55,49,51,49,52,48,48,48,48,48,48,48,54,57,46,57,54,57,46,57,54,57,46,56,54,54,57,46,56,54,50,48,56,46,50,53,54,52
50,48,49,52,48,54,48,55,49,51,49,53,48,48,48,48,48,48,48,54,57,46,56,51,54,57,46,57,54,57,46,56,50,54,57,46,57,51,54,56,46,56,54,52,54
50,48,49,52,48,54,48,55,49,51,49,54,48,48,48,48,48,48,48,54,57,46,56,52,54,57,46,56,52,54,57,46,56,52,54,57,46,56,52,51,46,56,50
50,48,49,52,48,54,48,55,49,51,49,55,48,48,48,48,48,48,48,54,57,46,56,56,54,57,46,56,56,54,57,46,56,56,54,57,46,56,56,52,48,46,49,48,49
50,48,49,52,48,54,48,55,49,51,49,56,48,48,48,48,48,48,48,54,57,46,56,56,54,57,46,57,50,54,57,46,56,56,54,57,46,57,50,49,56,54,46,52,56,51
50,48,49,52,48,54,48,55,49,51,49,57,48,48,48,48,48,48,48,54,57,46,57,50,54,57,46,57,50,54,57,46,57,50,54,57,46,57,50,49,52,46,53,56
50,48,49,52,48,54,48,55,49,51,50,48,48,48,48,48,48,48,48,54,57,46,57,50,54,57,46,57,56,54,57,46,57,50,54,57,46,57,56,50,53,51,46,56,56,50
50,48,49,52,48,54,48,55,49,51,50,49,48,48,48,48,48,48,48,54,57,46,57,55,54,57,46,57,55,54,57,46,57,55,54,57,46,57,55,54,46,52,54,54,54
50,48,49,52,48,54,48,55,49,51,50,50,48,48,48,48,48,48,48,54,57,46,57,51,54,57,46,57,51,54,57,46,57,50,54,57,46,57,50,52,48,52,46,50,53,57,55
50,48,49,52,48,54,48,55,49,51,50,51,48,48,48,48,48,48,48,54,57,46,57,52,54,57,46,57,52,54,57,46,57,54,57,46,57,51,50,57,51,46,51,52,50
50,48,49,52,48,54,48,55,49,51,50,52,48,48,48,48,48,48,48,54,57,46,57,51,54,57,46,57,51,54,57,46,57,51,54,57,46,57,51,50,46,57
50,48,49,52,48,54,48,55,49,51,51,53,48,48,48,48,48,48,48,54,57,46,57,51,54,57,46,57,55,54,57,46,57,51,54,57,46,57,55,54,46,53,53,49
50,48,49,52,48,54,48,55,49,51,51,56,48,48,48,48,48,48,48,54,57,46,57,56,54,57,46,57,56,54,57,46,57,56,54,57,46,57,56,51,46,52,51,50
50,48,49,52,48,54,48,55,49,51,52,49,48,48,48,48,48,48,48,54,57,46,57,56,54,57,46,57,56,54,57,46,57,56,54,57,46,57,56,53,48
50,48,49,52,48,54,48,55,49,51,52,51,48,48,48,48,48,48,48,54,57,46,57,56,54,57,46,57,56,54,57,46,57,56,54,57,46,57,56,49,48
50,48,49,52,48,54,48,55,49,51,52,52,48,48,48,48,48,48,48,54,57,46,57,53,54,57,46,57,55,54,57,46,57,50,54,57,46,57,55,52,46,48,57
50,48,49,52,48,54,48,55,49,51,52,53,48,48,48,48,48,48,48,54,57,46,57,55,54,57,46,57,57,54,57,46,57,55,54,57,46,57,57,49,54,51,46,49,50,54
50,48,49,52,48,54,48,55,49,51,52,54,48,48,48,48,48,48,48,54,57,46,57,53,54,57,46,57,53,54,57,46,56,55,54,57,46,56,55,50,48,50,46,49
50,48,49,52,48,54,48,55,49,51,52,56,48,48,48,48,48,48,48,54,57,46,57,54,54,57,46,57,54,54,57,46,56,56,54,57,46,56,56,54,56,46,49
"20140607135000000",0,0,"69.94","69.95","69.94","69.95","52.917"
"20140607135300000",0,0,"69.87","69.87","69.87","69.87","10"
"20140607135400000","0","0","69.92","69.92","69.92","69.92","9.51"
"20140607135500000","0","0","69.86","69.94","69.85","69.94","77.5616"
"20140607135600000","0","0","69.94","69.95","69.92","69.92","108.2305"
"20140607135700000","0","0","69.95","69.95","69.95","69.95","40"
20140607135800000,0,0,69.95,69.95,69.95,69.95,257.466
20140607135900000,0,0,69.95,69.95,69.92,69.92,59.761
20140607140000000,0,0,69.92,69.92,69.92,69.92,12.521
20140607140300000,0,0,69.95,69.95,69.95,69.95,1.4295
20140607140500000,0,0,69.95,69.95,69.95,69.95,70
20140607141100000,0,0,69.93,69.93,69.93,69.93,7.869
20140607141200000,0,0,69.96,69.97,69.93,69.97,63.0712
20140607141300000,0,0,69.93,69.93,69.93,69.93,146.6223
20140607141400000,0,0,69.93,69.93,69.93,69.93,13.14
20140607141500000,0,0,69.93,69.96,69.93,69.96,113.9096
20140607141600000,0,0,69.94,69.95,69.94,69.95,201.885
20140607141700000,0,0,69.97,70,69.95,69.95,287.9964
20140607141800000,0,0,69.95,69.95,69.95,69.95,24.6396
20140607141900000,0,0,69.95,69.95,69.95,69.95,0.428
20140607142000000,0,0,69.93,69.93,69.93,69.93,12.156
20140607142100000,0,0,69.95,69.95,69.95,69.95,30.0545
20140607142300000,0,0,69.94,69.94,69.94,69.94,10.7416
20140607142400000,0,0,69.99,69.99,69.95,69.96,152.7825
20140607142700000,0,0,69.99,69.99,69.99,69.99,122.553
20140607142800000,0,0,69.95,69.98,69.95,69.95,56.49
20140607142900000,0,0,69.95,69.95,69.95,69.95,16.91
20140607143000000,0,0,69.95,69.98,69.95,69.98,177.086
20140607143200000,0,0,69.98,69.98,69.98,69.98,4.2925
20140607143300000,0,0,69.93,69.93,69.93,69.93,92.4046
20140607143400000,0,0,69.93,69.93,69.93,69.93,162.851
20140607143800000,0,0,69.92,69.92,69.92,69.92,10
20140607144000000,0,0,69.98,69.98,69.98,69.98,7.5715
20140607144100000,0,0,69.91,69.91,69.9,69.9,17.0027
20140607144200000,0,0,69.91,69.91,69.89,69.89,94.6413
20140607144300000,0,0,69.86,69.89,69.82,69.89,147.3739
20140607144400000,0,0,69.87,69.89,69.87,69.89,146.198
20140607144500000,0,0,69.89,69.89,69.89,69.89,0.2
20140607144600000,0,0,69.83,69.83,69.76,69.76,872.0369
20140607144700000,0,0,69.76,69.79,69.76,69.79,2.2209
20140607144900000,0,0,69.79,69.79,69.77,69.77,1.3
20140607145100000,0,0,69.77,69.77,69.7,69.7,500
20140607145200000,0,0,69.8,69.8,69.8,69.8,55
20140607145400000,0,0,69.8,69.8,69.8,69.8,3.9526
20140607145500000,0,0,69.8,69.91,69.8,69.91,10.3787
20140607145600000,0,0,69.9,69.9,69.9,69.9,1016
20140607150000000,0,0,69.92,69.92,69.92,69.92,120
20140607150100000,0,0,69.86,69.86,69.8,69.8,11.529
20140607150500000,0,0,69.8,69.81,69.7,69.7,1025.664
20140607151000000,0,0,69.75,69.75,69.75,69.75,3
20140607151100000,0,0,69.75,69.8,69.75,69.8,23
20140607151400000,0,0,69.76,69.8,69.76,69.8,13.334
20140607151700000,0,0,69.79,69.79,69.79,69.79,5.734
20140607151900000,0,0,69.78,69.78,69.77,69.78,22.322
20140607152100000,0,0,69.76,69.76,69.76,69.76,0.7298
